Vibration1,timestamp,Vibration2,file_label,gps_index,Category
1.898179644259468,206000,-1.1140288552619932,file1,206,Turnout
0.0548227090253083,206001,0.0769674845855983,file1,206,Turnout
1.264012285079091,206002,0.9580559449286888,file1,206,Turnout
-1.3778040712992816,206003,1.2012318357807643,file1,206,Turnout
-3.388738909736545,206004,1.1028304287848072,file1,206,Turnout
-3.316450402472459,206005,-0.0157786691347268,file1,206,Turnout
-2.1269758738543354,206006,-0.4421847661171982,file1,206,Turnout
2.1709044671194224,206007,-0.4942130962529905,file1,206,Turnout
1.6418840275958944,206008,-0.938716003717478,file1,206,Turnout
2.857645286128228,206009,0.1764999422366813,file1,206,Turnout
3.1435134739452875,206010,1.3663652314291468,file1,206,Turnout
-2.3504130781251464,206011,1.2758811790190734,file1,206,Turnout
-2.21897942855408,206012,1.48738765152762,file1,206,Turnout
-1.4960943559132354,206013,0.3167502234722933,file1,206,Turnout
-2.498275933892587,206014,-0.998661688439152,file1,206,Turnout
-0.4906269366946026,206015,-1.2701138456693726,file1,206,Turnout
2.2694797042977184,206016,-1.655802119067309,file1,206,Turnout
3.1303701089881826,206017,-1.3051764159782755,file1,206,Turnout
1.8357486607132103,206018,-0.4727231338055981,file1,206,Turnout
2.476487702372148,206019,0.5746297728410042,file1,206,Turnout
-0.3361923984486034,206020,0.3585990977119541,file1,206,Turnout
-4.367919599040963,206021,-0.1650773556113483,file1,206,Turnout
-1.4862368321954065,206022,-0.7272095312089297,file1,206,Turnout
-1.410662483692044,206023,-2.0098209741217223,file1,206,Turnout
-0.9145004565612804,206024,-2.0380972404998703,file1,206,Turnout
3.6988206433830335,206025,-1.4216746334562456,file1,206,Turnout
4.010975561114303,206026,-0.7928104692062332,file1,206,Turnout
3.265089599798526,206027,0.1436994732380269,file1,206,Turnout
1.5695955203318082,206028,0.8460819300712248,file1,206,Turnout
-1.574954545655874,206029,0.5339119492564692,file1,206,Turnout
-2.297839618296718,206030,-0.7091127207269151,file1,206,Turnout
-2.057973207829526,206031,-1.8887985540232488,file1,206,Turnout
0.2224006122284144,206032,-2.6443403916473627,file1,206,Turnout
3.1796577275773346,206033,-2.516531667618134,file1,206,Turnout
4.191696829274514,206034,-0.6661327958321303,file1,206,Turnout
3.465525915394394,206035,0.5090288348437015,file1,206,Turnout
0.9354281611514316,206036,1.494173955458375,file1,206,Turnout
-1.712959877705485,206037,2.2214395267043408,file1,206,Turnout
-1.8871094633871437,206038,1.0213947816157432,file1,206,Turnout
-1.7983917499266764,206039,-0.7294716325191816,file1,206,Turnout
-1.1905111206605097,206040,-2.681665063266517,file1,206,Turnout
3.21908782244865,206041,-3.250583542794855,file1,206,Turnout
4.582711936748432,206042,-2.1240570902894405,file1,206,Turnout
2.013184087634145,206043,-0.3562249163276282,file1,206,Turnout
2.318767322886871,206044,1.8753380262358117,file1,206,Turnout
-0.3263348747307737,206045,2.549444216690861,file1,206,Turnout
-3.480742464436289,206046,2.9034630717452865,file1,206,Turnout
-3.45445573452207,206047,1.7984265816872471,file1,206,Turnout
-2.7315706618812263,206048,-0.6627396438667523,file1,206,Turnout
-0.3066198272951145,206049,-2.3887229435889066,file1,206,Turnout
2.06904338870185,206050,-3.3297570886536705,file1,206,Turnout
2.6079213519432067,206051,-2.15459545797784,file1,206,Turnout
1.94746726284862,206052,-0.0655448979602683,file1,206,Turnout
0.248687342142627,206053,1.3663652314291468,file1,206,Turnout
-2.1072608264186785,206054,2.966801908432338,file1,206,Turnout
-4.2430576319484485,206055,2.9385256420541626,file1,206,Turnout
-1.9955422242832768,206056,1.5394159816634132,file1,206,Turnout
0.511554641284753,206057,-0.1831741660933612,file1,206,Turnout
1.1194352705509187,206058,-2.704286076369036,file1,206,Turnout
4.129265845728257,206059,-3.2901703157242643,file1,206,Turnout
4.119408322010428,206060,-2.4645033374823417,file1,206,Turnout
1.7437451060134668,206061,-1.0518210692300678,file1,206,Turnout
-0.7469225533581751,206062,1.194445531850007,file1,206,Turnout
-2.89257688260578,206063,2.307399376493912,file1,206,Turnout
-3.0174388496982862,206064,2.313054629769544,file1,206,Turnout
-2.9714370723484183,206065,1.367496282084273,file1,206,Turnout
1.145722000465129,206066,-0.892342926857314,file1,206,Turnout
4.730574792515871,206067,-2.582132605615437,file1,206,Turnout
3.232231187405755,206068,-2.765362811745836,file1,206,Turnout
4.543281841877108,206069,-2.2179342946648912,file1,206,Turnout
1.362587522257387,206070,-0.318900244708473,file1,206,Turnout
-4.055764681309685,206071,1.2589154191921836,file1,206,Turnout
-3.4840283056755657,206072,1.8798622288563145,file1,206,Turnout
-2.1992643811184216,206073,2.3492482507335817,file1,206,Turnout
-1.479665149716854,206074,1.2306391528140384,file1,206,Turnout
1.6714565987493806,206075,-0.3980737905672872,file1,206,Turnout
5.624323609599106,206076,-1.1298635644337574,file1,206,Turnout
3.534528581419204,206077,-1.2746380482898758,file1,206,Turnout
0.511554641284753,206078,-0.3211623460187246,file1,206,Turnout
-0.2606180499452427,206079,0.511290936153953,file1,206,Turnout
-4.519068296047688,206080,0.7408942191445129,file1,206,Turnout
-3.7206088749034727,206081,1.0247879335811203,file1,206,Turnout
-1.338373976427958,206082,0.5067667335334469,file1,206,Turnout
0.0646802327431388,206083,-0.2713961171931832,file1,206,Turnout
3.7448224207329015,206084,-0.8018588744472406,file1,206,Turnout
3.840111816671921,206085,-0.6921469609000265,file1,206,Turnout
2.5750629395504445,206086,-0.1865673180587416,file1,206,Turnout
-2.317554665732376,206087,0.2341835256481005,file1,206,Turnout
-4.979086069546407,206088,0.1674515369956719,file1,206,Turnout
-4.272630203101944,206089,-0.2046641285407545,file1,206,Turnout
-5.8268331092797565,206090,-0.6174976176617156,file1,206,Turnout
-1.1675102319855757,206091,-0.7079816700717892,file1,206,Turnout
2.2793372280155477,206092,-0.5609450849054196,file1,206,Turnout
1.6451698688351706,206093,0.1685825876507977,file1,206,Turnout
3.031794871809886,206094,0.6198717990460397,file1,206,Turnout
-0.4446251593447308,206095,1.0960441248540524,file1,206,Turnout
-2.6165662185065486,206096,1.2159354942973997,file1,206,Turnout
-2.86629015269157,206097,0.4796215178104275,file1,206,Turnout
