Latitude,timestamp,Longitude,PointIndex,speed,GPS_no,file_label,Category,Bridge,Turnout,RailJoint
60.6646976,34818,15.1037908,34818,104.6545,6,file2,Turnout,0,1,0
60.6647498,34819,15.1037966,34819,104.599,6,file2,Turnout,0,1,0
60.6648025,34820,15.1037996,34820,104.469505,6,file2,Turnout,0,1,0
60.6648556,34821,15.1038025,34821,104.543495,6,file2,Turnout,0,1,0
60.6649081,34822,15.1038066,34822,104.5805,6,file2,Turnout,0,1,0
60.6649608,34823,15.1038091,34823,104.6175,6,file2,Turnout,0,1,0
60.6799788,35740,15.088124,35740,92.796,4,file2,Bridge,1,0,0
60.68001,35741,15.0880491,35741,93.4805,4,file2,Bridge,1,0,0
60.6800421,35742,15.0879733,35742,94.424,4,file2,Bridge,1,0,0
60.6800735,35743,15.0878975,35743,95.053,4,file2,Bridge,1,0,0
60.6801038,35744,15.087821,35744,94.942,4,file2,Bridge,1,0,0
60.680135,35745,15.087744,35745,95.423004,4,file2,Bridge,1,0,0
60.680166,35746,15.0876663,35746,95.793,4,file2,Bridge,1,0,0
60.680197,35747,15.0875878,35747,96.0335,4,file2,Bridge,1,0,0
60.6802283,35748,15.087508,35748,97.976,4,file2,Bridge,1,0,0
60.6802601,35749,15.0874275,35749,98.697495,4,file2,Bridge,1,0,0
60.680292,35750,15.0873461,35750,98.457,4,file2,Bridge,1,0,0
60.68452,35858,15.077469,35858,129.5925,5,file2,Bridge,1,0,0
60.6845646,35859,15.0773646,35859,129.87,5,file2,Bridge,1,0,0
60.6846135,35860,15.07726,35860,130.092,5,file2,Bridge,1,0,0
60.6846621,35861,15.0771566,35861,131.16501,5,file2,Bridge,1,0,0
60.6847078,35862,15.0770556,35862,130.647,5,file2,Bridge,1,0,0
60.684754,35863,15.076952,35863,131.572,4,file2,Bridge,1,0,0
60.6848048,35864,15.0768451,35864,131.47949,5,file2,Bridge,1,0,0
60.6848523,35865,15.0767426,35865,131.7015,5,file2,Bridge,1,0,0
60.6848926,35866,15.0766475,35866,131.0355,4,file2,Bridge,1,0,0
60.6849368,35867,15.0765496,35867,130.943,4,file2,Bridge,1,0,0
60.6849863,35868,15.0764451,35868,131.2205,4,file2,Bridge,1,0,0
